Date,Return_Squared,Return,Range,Volume,VIX,Daily Volatility,target
2005-03-03,0.00018976463196570113,-0.013775508410425408,0.007500000000000007,761292000.0,12.930000305175781,0.005802416089244262,0
2005-03-04,1.8870818053763083e-05,-0.004344055484655218,0.005599999999999994,593124000.0,11.9399995803833,0.0036817132268294815,0
2005-03-07,0.00010803946817347046,0.010394203585338824,0.007700000000000012,511176000.0,12.260000228881836,0.008454437051635393,1
2005-03-08,0.0027225498902733757,-0.052178059472093974,0.013200000000000017,1332384000.0,12.399999618530273,0.011537651809855803,1
2005-03-09,0.0006871960052936143,-0.026214423611699234,0.009099999999999997,910140000.0,12.699999809265137,0.007204447793957997,0
2005-03-10,2.1724159261930492e-07,-0.000466091828526638,0.006099999999999994,689280000.0,12.489999771118164,0.007966999282976998,1
2005-03-11,0.0005121983920701869,-0.022631800460197304,0.009000000000000008,732180000.0,12.800000190734863,0.00839207772574374,1
2005-03-14,0.000769890522149737,0.027746901126967982,0.0040000000000000036,572148000.0,12.390000343322754,0.007573814718762634,0
2005-03-15,0.00042515500474890264,-0.02061928720273576,0.007599999999999996,378108000.0,13.149999618530273,0.0041629038599220215,0
2005-03-16,0.0002792515368242941,-0.01671082095003995,0.006099999999999994,535356000.0,13.489999771118164,0.004544864849413189,1
2005-03-17,0.0001032702539855977,-0.010162197301056386,0.0040000000000000036,442584000.0,13.289999961853027,0.0031447266577116916,0
2005-03-18,0.00042599116028105397,-0.020639553296548208,0.008700000000000013,639012000.0,13.140000343322754,0.008241461971138925,1
2005-03-21,0.0011347713878500014,0.03368636798246438,0.008700000000000013,654456000.0,13.609999656677246,0.007067767196292345,0
2005-03-22,0.00032121581804227446,-0.01792249474940011,0.006599999999999995,622992000.0,14.270000457763672,0.0049415752111871235,0
2005-03-23,0.0004527276846845139,0.021277398447284712,0.006500000000000006,728784000.0,14.0600004196167,0.005245816073577545,1
2005-03-24,3.655921709655801e-06,0.0019120464716255725,0.006000000000000005,865356000.0,13.420000076293945,0.008272514147383912,1
2005-03-28,0.00012198164369176459,-0.011044530034898026,0.00739999999999999,511188000.0,13.75,0.00853505227807504,1
2005-03-29,0.0005045361364654934,-0.022461881854944687,0.007599999999999996,587400000.0,14.489999771118164,0.007673257721436902,0
2005-03-30,0.0,0.0,0.009800000000000003,858708000.0,13.640000343322754,0.012667223795844222,1
2005-03-31,0.0005050292501474047,-0.022472855852058604,0.005599999999999994,518316000.0,14.020000457763672,0.004254901074852113,0
2005-04-01,9.297390092875275e-05,-0.009642297492234553,0.0067000000000000115,510756000.0,14.09000015258789,0.0077178235852916515,1
2005-04-04,3.7676599247582826e-05,-0.006138126688785661,0.0050000000000000044,421428000.0,14.109999656677246,0.004709479363791051,0
2005-04-05,0.00030971768727212386,-0.017598797892814266,0.008800000000000002,430128000.0,13.680000305175781,0.009788109520993132,1
2005-04-06,0.00022590340718042963,0.015030083405637829,0.004599999999999993,567468000.0,13.149999618530273,0.0077192624858241216,0
2005-04-07,0.0003366908898647096,0.018349138668196652,0.007900000000000018,506352000.0,12.329999923706055,0.0075593486173499876,0
2005-04-08,0.00017472321923033902,-0.013218291085852929,0.008199999999999985,621540000.0,12.619999885559082,0.010811366143291349,1
2005-04-11,0.0003856853748128188,-0.01963887407192222,0.006500000000000006,328380000.0,11.979999542236328,0.007273542133365898,0
2005-04-12,0.00014238925081690146,0.011932696711846047,0.007500000000000007,512232000.0,11.300000190734863,0.00890858832133205,1
2005-04-13,0.001820877042062433,-0.042671735868867966,0.010100000000000026,498408000.0,13.3100004196167,0.009647863011637161,1
2005-04-14,6.570661514607415e-05,-0.008105961703960496,0.004299999999999998,352080000.0,14.529999732971191,0.005430259281600022,0
2005-04-15,0.0012491467345748107,-0.03534327000398818,0.007099999999999995,630156000.0,17.739999771118164,0.009288944464373053,1
2005-04-18,4.580873897170884e-05,-0.006768215346138806,0.004899999999999988,473100000.0,16.559999465942383,0.006246197307986013,0
2005-04-19,0.0011518747061746385,0.033939279694398916,0.005500000000000005,365460000.0,14.960000038146973,0.009405260460953588,1
2005-04-20,0.0009680574023396205,-0.03111362084906899,0.009999999999999981,564672000.0,16.920000076293945,0.016741194599803784,1
2005-04-21,0.002955465709856292,0.05436419510906321,0.008500000000000008,538152000.0,14.40999984741211,0.009935489512291758,0
2005-04-22,9.345282219210033e-05,-0.009667099988729833,0.0040000000000000036,336276000.0,15.380000114440918,0.007036881578607506,0
2005-04-25,0.00024115275611161073,0.01552909385996526,0.003700000000000009,318168000.0,14.619999885559082,0.0058933204274675185,0
2005-04-26,1.8146384616427285e-05,-0.004259857346957441,0.008599999999999997,353148000.0,14.90999984741211,0.01056338158328754,1
2005-04-27,0.0015349176139154788,-0.03917802463008413,0.0067000000000000115,609348000.0,14.869999885559082,0.013899626590903413,1
2005-04-28,1.1049659317522426e-05,0.003324102783838434,0.005299999999999999,372948000.0,16.860000610351562,0.00522196938624539,0
2005-04-29,0.00010928643852464106,0.010454015425884977,0.009699999999999986,478356000.0,15.3100004196167,0.012473499807763582,1
2005-05-02,1.0820656633518934e-05,-0.0032894766503988038,0.007700000000000012,334908000.0,15.119999885559082,0.006921863945704638,0
2005-05-03,3.0322884134961053e-05,-0.0055066218441945924,0.005299999999999999,439512000.0,14.529999732971191,0.006888342650711724,0
2005-05-04,0.0009603280936191921,0.030989160905374513,0.006900000000000017,468816000.0,13.850000381469727,0.005311710170324696,0
2005-05-05,0.00038469600269825467,0.019613668772013426,0.005899999999999989,619272000.0,13.979999542236328,0.008697388133446886,1
2005-05-06,0.00018376499685346346,0.013555994867713084,0.0049000000000000155,355728000.0,14.050000190734863,0.004861327150911678,0
2005-05-09,0.00034119764074169744,0.018471535960544738,0.005299999999999999,745332000.0,13.75,0.004695644178874481,0
2005-05-10,0.0015946213547286495,-0.03993271033537105,0.007400000000000018,735120000.0,14.90999984741211,0.008782714497523382,1
2005-05-11,0.00029159621983168956,-0.017076188679904236,0.005299999999999999,555420000.0,14.449999809265137,0.006338823661841911,0
2005-05-12,0.00047640882449987256,0.02182679143850219,0.006699999999999984,835584000.0,16.1200008392334,0.019837727668964925,1
2005-05-13,0.011200906895856969,0.10583433703603462,0.013899999999999996,2650320000.0,16.31999969482422,0.005746119835484773,0
2005-05-16,1.0959266661049282e-05,0.0033104783130311066,0.00470000000000001,664104000.0,15.680000305175781,0.003905239896530872,0
2005-05-17,0.0001269616232128823,0.01126772484634242,0.004799999999999999,639804000.0,14.569999694824219,0.004704268351739667,1
2005-05-18,4.8698002100012486e-05,0.006978395381462166,0.004799999999999999,550056000.0,13.630000114440918,0.005784351112602921,1
2005-05-19,3.445289202240941e-06,-0.0018561490247932522,0.004299999999999998,452880000.0,13.319999694824219,0.004485016796685216,0
2005-05-20,0.00032227971488272547,0.017952150703543168,0.006599999999999995,517008000.0,13.140000343322754,0.004546688847102062,1
2005-05-23,0.0005086809115918596,0.022553955564198924,0.006500000000000006,703668000.0,12.949999809265137,0.007274397140019201,1
2005-05-24,0.000200847587312888,0.014172070678376114,0.006099999999999994,522192000.0,12.6899995803833,0.0037118765346818633,0
2005-05-25,0.00016473399403887332,-0.01283487413412665,0.0058,535272000.0,12.579999923706055,0.0061215739456005405,1
2005-05-26,0.0007659514251327038,0.02767582745163555,0.006500000000000006,788784000.0,12.239999771118164,0.005350937888159297,0
2005-05-27,4.251489592078359e-05,-0.006520344770085673,0.004600000000000021,322740000.0,12.149999618530273,0.004701497230833756,0
2005-05-31,0.00023659171580751973,-0.015381538148297125,0.008099999999999996,763176000.0,13.289999961853027,0.007190961715298048,1
2005-06-01,8.569731698188611e-05,0.00925728453607677,0.010399999999999993,796632000.0,12.359999656677246,0.010497979510604105,1
2005-06-02,0.001340903504014393,0.03661834928030472,0.009300000000000003,684348000.0,11.84000015258789,0.006548754808952892,0
2005-06-03,6.4581926209773805e-06,-0.0025412974286724843,0.004399999999999987,559620000.0,12.149999618530273,0.002423869445444552,0
2005-06-06,8.786694814226677e-05,-0.009373737149198647,0.004799999999999999,512892000.0,12.279999732971191,0.0060766279580477195,1
2005-06-07,0.0006102537572874715,-0.024703314702433588,0.008700000000000013,974136000.0,12.390000343322754,0.007712400018817469,1
2005-06-08,4.963743024230504e-05,-0.007045383612146683,0.007800000000000001,618720000.0,12.699999809265137,0.006617264684330014,0
2005-06-09,0.0016910546984726619,0.04112243546377892,0.0116,619908000.0,12.079999923706055,0.006697041474192209,1
2005-06-10,0.0001229334019283784,-0.011087533626933377,0.004200000000000009,465096000.0,11.960000038146973,0.00326219950223061,0
2005-06-13,0.00046802691116479777,0.021633929628359194,0.012200000000000016,1409916000.0,11.649999618530273,0.013731051560528059,1
2005-06-14,0.003720008628970263,-0.06099187346663704,0.025599999999999984,2408412000.0,11.789999961853027,0.017256438082111313,1
2005-06-15,7.181163807334935e-06,-0.002679769357115447,0.009899999999999992,1669788000.0,11.460000038146973,0.008440217208219754,0
2005-06-16,2.4082946843837714e-05,0.0049074379103395405,0.006000000000000005,489240000.0,11.149999618530273,0.0041485674211228325,0
2005-06-17,4.962507183023526e-06,-0.0022276685532240936,0.0041999999999999815,456348000.0,11.479999542236328,0.004222061887945186,1
2005-06-20,0.0002399544263458812,0.015490462431634544,0.008599999999999997,606060000.0,11.470000267028809,0.006772561723950196,1
2005-06-21,8.42796036074254e-05,0.009180392344961374,0.003899999999999987,428172000.0,11.079999923706055,0.0025133390826067555,0
2005-06-22,7.581201778426699e-07,-0.0008707009692441314,0.007099999999999995,700668000.0,11.050000190734863,0.003042913684618276,1
2005-06-23,0.00024204483064638215,0.015557790030926055,0.007699999999999985,836976000.0,12.130000114440918,0.00608203543467091,1
2005-06-24,0.0010686211053357556,-0.03268977065284728,0.008300000000000002,475632000.0,12.180000305175781,0.00513916537536897,0
2005-06-27,6.41146147692291e-05,-0.008007160218781006,0.004300000000000026,354588000.0,12.520000457763672,0.0059496616761624595,1
2005-06-28,3.885432601315116e-05,0.0062333238334897345,0.004500000000000004,262308000.0,11.579999923706055,0.0049420425063918865,0
2005-06-29,8.769605026517433e-05,-0.009364616931042846,0.004399999999999987,283572000.0,11.770000457763672,0.005170028536844828,1
2005-06-30,5.029507028007707e-06,-0.002242656243834018,0.005899999999999989,593232000.0,12.039999961853027,0.005880243608688108,1
2005-07-01,2.007303641212019e-05,0.004480294232761972,0.004799999999999999,315168000.0,11.399999618530273,0.007648012230738519,1
2005-07-05,0.00024101998482882833,0.015524818350912462,0.0058,388440000.0,11.680000305175781,0.0054104618589289125,0
2005-07-06,0.0006794242421068004,0.026065767629340986,0.008899999999999991,703632000.0,12.270000457763672,0.006593710122229108,1
2005-07-07,4.7399214950947685e-05,-0.00688470877749725,0.004500000000000004,465900000.0,12.489999771118164,0.00668714089776296,1
2005-07-08,0.00015484920838725416,0.012443842187493948,0.005199999999999982,408132000.0,11.449999809265137,0.006992447282137619,1
2005-07-11,0.00021948676682107416,0.01481508578514057,0.004799999999999999,399492000.0,11.279999732971191,0.004841898794797348,0
2005-07-12,2.9999250462626383e-05,-0.005477157151536405,0.006699999999999984,564252000.0,10.949999809265137,0.0076783796132997096,1
2005-07-13,1.6043379158125382e-06,0.0012666246151928906,0.005299999999999999,594780000.0,10.84000015258789,0.006693087163266851,0
2005-07-14,0.0020534670077359007,-0.045315196212042386,0.017999999999999988,1871496000.0,10.8100004196167,0.008983595449140791,1
2005-07-15,0.00011347712224990971,-0.010652564116207408,0.0063,1223352000.0,10.329999923706055,0.006895444689149799,0
2005-07-18,0.0006404121738539765,-0.025306366271236502,0.007300000000000001,1044900000.0,10.770000457763672,0.008017662747752924,1
2005-07-19,0.00018595617635457215,0.01363657494954551,0.003799999999999998,517896000.0,10.449999809265137,0.0054334318773728504,0
2005-07-20,0.0002187005762111554,0.014788528534345646,0.009800000000000003,526500000.0,10.229999542236328,0.007016884791378361,1
2005-07-21,0.0002906485052182674,-0.017048416501783015,0.006499999999999978,594528000.0,10.970000267028809,0.006957310302653364,0
2005-07-22,0.0007072872821263423,-0.02659487323012355,0.01150000000000001,699264000.0,10.520000457763672,0.008562268255567064,1
2005-07-25,3.627314601898181e-05,0.006022719154915146,0.011400000000000021,974952000.0,11.100000381469727,0.011404446804792214,1
2005-07-26,0.00042321352329411374,0.020572154075208404,0.006599999999999995,759492000.0,10.989999771118164,0.007734312104018766,0
2005-07-27,0.0004063230898398852,0.020157457424980096,0.008900000000000019,807828000.0,10.359999656677246,0.0070385441903662,0
2005-07-28,5.640802940071798e-05,0.00751052790426332,0.0063,411240000.0,10.520000457763672,0.006305292505667611,0
2005-07-29,5.640802940071798e-05,-0.00751052790426332,0.004999999999999977,351660000.0,11.569999694824219,0.0037812670082784244,0
2005-08-01,0.00022395326071716123,0.014965068015788008,0.004599999999999993,389040000.0,12.079999923706055,0.004740409295096212,1
2005-08-02,0.00018096019723929242,0.013452144707788882,0.003899999999999987,422652000.0,11.75,0.005888102564136452,1
2005-08-03,0.0,0.0,0.004299999999999998,518256000.0,11.829999923706055,0.004728136649318814,0
2005-08-04,0.00010813311186596951,-0.01039870722089864,0.0020999999999999908,356424000.0,12.520000457763672,0.0037162334097196673,0
2005-08-05,0.0006223792720991996,0.024947530380765137,0.008199999999999985,684096000.0,12.479999542236328,0.004708818665565394,1
2005-08-08,1.151047393178011e-05,0.0033927089370855423,0.0068000000000000005,725544000.0,13.210000038146973,0.006847906845875609,1
2005-08-09,4.490558622948791e-06,-0.0021190938211765875,0.0040999999999999925,291900000.0,12.399999618530273,0.0049346578774997875,0
2005-08-10,0.00022382376164317092,-0.014960740678294338,0.008100000000000024,440556000.0,12.380000114440918,0.004424262018064157,0
2005-08-11,0.00018733740616050338,0.013687125562385383,0.005900000000000016,701556000.0,12.420000076293945,0.023306920200283878,1
2005-08-12,0.0034308480689630117,0.05857344166909617,0.010999999999999982,2295420000.0,12.739999771118164,0.011660696231727007,0
2005-08-15,0.0006213606469610199,0.0249271066704706,0.011300000000000004,882804000.0,12.260000228881836,0.006902772843829714,0
2005-08-16,0.00028717431600857425,-0.016946218339457753,0.005999999999999978,637488000.0,13.520000457763672,0.005305768400660846,0
2005-08-17,0.0,0.0,0.0043999999999999595,607572000.0,13.300000190734863,0.002724866341931785,0
2005-08-18,0.0006850905407839434,-0.026174234292218435,0.006900000000000017,822732000.0,13.420000076293945,0.007252854739636931,1
2005-08-19,5.43322416584083e-05,-0.007371040744590163,0.003599999999999992,422232000.0,13.420000076293945,0.0027108555079116427,0
2005-08-22,6.813309140918309e-05,-0.008254277158490808,0.008300000000000002,547224000.0,13.420000076293945,0.006053441420867603,1
2005-08-23,4.3677075137713416e-05,0.006608863377140839,0.0040000000000000036,254460000.0,13.34000015258789,0.004946147544178777,0
2005-08-24,6.774035888164237e-07,0.000823045313950832,0.008000000000000007,514620000.0,14.170000076293945,0.006974646488819478,1
2005-08-25,4.3034769348256755e-05,0.006560089126548263,0.0040000000000000036,296484000.0,13.729999542236328,0.004610572805486823,0
2005-08-26,0.00023213682218465616,-0.015236036957970933,0.0063,323436000.0,13.720000267028809,0.003948326223886187,0
2005-08-29,2.750208213680214e-06,0.0016583751727761165,0.004899999999999988,343392000.0,13.520000457763672,0.004190657366241894,1
2005-08-30,0.001253551499358349,0.035405529220142284,0.009999999999999981,948852000.0,13.649999618530273,0.007759860865049684,1
2005-08-31,0.000490358702990047,0.022144044413567432,0.01009999999999997,906804000.0,12.600000381469727,0.006078340684871529,0
2005-09-01,0.0,0.0,0.004500000000000004,556884000.0,13.149999618530273,0.0026978959629356375,0
2005-09-02,0.0002612864524455997,-0.01616435747085543,0.005500000000000005,469800000.0,13.569999694824219,0.006526200873826904,1
2005-09-06,6.90883761366675e-05,0.008311941778950782,0.0063,423096000.0,12.930000305175781,0.00808896080062307,1
2005-09-07,0.0009638754093807988,0.031046342930863835,0.009700000000000042,588012000.0,12.520000457763672,0.0077509020731713245,0
2005-09-08,0.0001386745181342958,0.01177601452675292,0.007900000000000018,646116000.0,12.930000305175781,0.007126351345883637,0
2005-09-09,0.00016277030938059112,0.012758146784725088,0.005500000000000005,454236000.0,11.979999542236328,0.0048447499895539385,0
2005-09-12,1.1298658378478821e-05,-0.0033613477027047978,0.005099999999999993,556584000.0,11.649999618530273,0.004177585295747467,0
2005-09-13,0.0008911994088162184,0.02985296314968111,0.010599999999999998,854724000.0,12.390000343322754,0.0059844112006030405,1
2005-09-14,0.0001453215905876204,-0.012054940505353828,0.006200000000000039,503448000.0,12.90999984741211,0.003735290362469961,0
2005-09-15,0.00030578762822245265,0.01748678438771556,0.005400000000000016,759756000.0,12.489999771118164,0.005574009881955359,1
2005-09-16,5.213153237427145e-07,0.0007220216920167388,0.005900000000000016,519828000.0,11.220000267028809,0.0029814426354284533,0
2005-09-19,0.0002009114657413858,-0.014174324172297803,0.006000000000000005,428316000.0,12.140000343322754,0.004024241741475717,1
2005-09-20,0.00036917517024647617,0.019213931670703843,0.006700000000000039,522192000.0,12.640000343322754,0.004360938091385014,1
2005-09-21,7.490799386814255e-05,-0.008654940431230163,0.009199999999999986,625656000.0,13.789999961853027,0.010130824997705533,1
2005-09-22,0.0007380786698629032,-0.02716760331466328,0.013000000000000012,739152000.0,13.329999923706055,0.00826024505255037,0
2005-09-23,0.00020764820493325513,0.01441000364098688,0.009099999999999997,314640000.0,12.960000038146973,0.006624097024614598,0
2005-09-26,6.461010449639624e-05,0.008038041085761893,0.007000000000000006,406776000.0,13.039999961853027,0.004399174194636147,0
2005-09-27,1.0691315296099669e-05,0.0032697576815567952,0.004699999999999982,404160000.0,12.760000228881836,0.004330210970632975,0
2005-09-28,3.778794306399364e-05,0.0061471898509801726,0.0048000000000000265,353556000.0,12.630000114440918,0.00475191892238447,1
2005-09-29,0.0004281942041339003,0.020692853938833577,0.008099999999999996,513372000.0,12.239999771118164,0.0052596856185714,1
2005-09-30,7.72455967016516e-05,0.00878894741716274,0.005500000000000005,458832000.0,11.920000076293945,0.004604139166435764,0
2005-10-03,0.0007255120039017142,0.026935330031423677,0.008899999999999963,549888000.0,12.460000038146973,0.0054707720010764285,1
2005-10-04,0.00016982610389204095,-0.013031734492846336,0.010599999999999998,514476000.0,13.199999809265137,0.006396602588287711,1
2005-10-05,0.0011356375977273922,-0.033699222509241844,0.011699999999999988,599184000.0,14.550000190734863,0.009277588406922669,1
2005-10-06,1.2791650701985848e-05,-0.0035765417237865194,0.013400000000000023,685512000.0,14.960000038146973,0.009667130136449282,1
2005-10-07,0.0001685456165139047,-0.012982511949307218,0.009099999999999997,551952000.0,14.59000015258789,0.004820898550335162,0
2005-10-10,0.0006623784806692421,-0.025736714644049696,0.008999999999999952,459216000.0,15.550000190734863,0.0056939520592243645,1
2005-10-11,0.0001529341716493917,-0.012366655637212176,0.009699999999999986,540048000.0,15.630000114440918,0.005057004288495879,0
2005-10-12,0.00013505924179316457,0.011621499119871093,0.008299999999999974,657660000.0,16.219999313354492,0.006110449040700971,1
2005-10-13,2.7370695574176914e-05,-0.005231701021099822,0.01150000000000001,509304000.0,16.469999313354492,0.009981932730777538,1
2005-10-14,0.0,0.0,0.009699999999999986,311256000.0,14.869999885559082,0.006064620378772478,0
2005-10-17,9.398011051257468e-05,0.00969433393857333,0.005099999999999993,243912000.0,14.670000076293945,0.007630438863587807,1
2005-10-18,0.00027097364225092354,-0.016461277054072188,0.00770000000000004,299832000.0,15.329999923706055,0.00768934017106597,1
2005-10-19,7.593077548792884e-05,-0.008713826684524362,0.009000000000000008,635952000.0,13.5,0.007301186398456249,0
2005-10-20,5.189506037788511e-05,0.007203822622600109,0.008099999999999996,359520000.0,16.110000610351562,0.005963872415513803,0
2005-10-21,3.1931503660675574e-05,0.005650796727955765,0.005700000000000038,298368000.0,16.1299991607666,0.00680435928500902,1
2005-10-24,0.0007122503223203837,0.026688018328837826,0.007299999999999973,291012000.0,14.739999771118164,0.007170921681279418,1
2005-10-25,4.306222957385217e-05,0.006562181769339537,0.005600000000000049,334680000.0,14.529999732971191,0.004999780171412507,0
2005-10-26,0.0007634807560823083,-0.027631155532881868,0.008599999999999997,415344000.0,14.59000015258789,0.00521872618043894,1
2005-10-27,0.0004469351242328152,-0.021140840196946176,0.007800000000000029,227784000.0,16.020000457763672,0.005777820989371486,1
2005-10-28,0.0009263692827551815,0.03043631519673795,0.014500000000000013,464640000.0,14.25,0.008559931619956255,1
2005-10-31,0.0011694748084483092,0.03419758483355673,0.010299999999999976,432420000.0,15.319999694824219,0.005670400487985511,0
2005-11-01,0.00014968958189100662,-0.01223476938446355,0.007699999999999985,400488000.0,14.850000381469727,0.002649422929017167,0
2005-11-02,0.003171183065026094,0.056313258341407435,0.01749999999999996,523668000.0,13.479999542236328,0.009720278799163007,1
2005-11-03,0.00014521244498008127,-0.012050412647709674,0.00940000000000002,465072000.0,13.0,0.006511364833055775,0
2005-11-04,0.0002930369461423861,-0.017118321942947157,0.00880000000000003,570276000.0,13.170000076293945,0.005357182535594281,0
2005-11-07,1.795466447223104e-05,-0.00423729447551513,0.0049000000000000155,370824000.0,13.100000381469727,0.003369394752718885,0
2005-11-08,0.0003584402237608457,-0.018932517628694967,0.007799999999999974,538968000.0,13.079999923706055,0.003982396828212863,1
2005-11-09,0.0019440230943749488,0.04409107726484973,0.017000000000000015,818880000.0,12.800000190734863,0.01869720277803703,1
2005-11-10,0.0014153313150564806,-0.03762088934430552,0.03270000000000001,2503620000.0,11.899999618530273,0.020362283378731083,1
2005-11-11,0.0002672309894445803,0.0163472012725292,0.006799999999999973,545928000.0,11.630000114440918,0.005062475084861126,0
2005-11-14,0.00043800474759157754,0.020928562960499164,0.012300000000000033,493668000.0,12.180000305175781,0.004438132186569656,0
2005-11-15,4.280621365484463e-06,0.002068966255279303,0.0048000000000000265,496200000.0,12.229999542236328,0.004253479203897279,0
2005-11-16,1.1907047868957795e-05,-0.00345065904849462,0.008500000000000008,455280000.0,12.260000228881836,0.004348911442801135,1
2005-11-17,0.0019031264780102607,0.0436248378565498,0.014100000000000001,703260000.0,11.25,0.00908482937682913,1
2005-11-18,3.9498132341792874e-06,-0.001987413704838348,0.010000000000000009,465768000.0,11.119999885559082,0.009674545494406515,1
2005-11-21,0.0003034677402433805,0.017420325491889654,0.007500000000000007,454704000.0,10.819999694824219,0.004821510301335139,0
2005-11-22,0.0006952760192928097,0.026368087137538243,0.01200000000000001,731700000.0,10.600000381469727,0.007704766498391855,1
2005-11-23,8.181447330861831e-06,-0.0028603229417081266,0.006199999999999983,411948000.0,10.960000038146973,0.005274309770740642,0
2005-11-25,9.030252248362856e-05,0.009502763939172043,0.0041999999999999815,116676000.0,10.880000114440918,0.002725213431280915,0
2005-11-28,2.246849299403282e-05,-0.0047400941967468135,0.010799999999999976,424524000.0,11.84000015258789,0.005944313622728315,1
